Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
product-title-here-honey-6,,,,,,,,l,,violet,,slag,1168,1000.0,shopify,14,deny,manual,50.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,l,,violet,,fiber,1169,1000.0,shopify,12,deny,manual,51.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,l,,black,,metal,1170,1000.0,shopify,11,deny,manual,52.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,l,,black,,resin,1171,1000.0,shopify,11,deny,manual,53.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,l,,black,,leather,1172,1000.0,shopify,12,deny,manual,54.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,l,,black,,slag,1173,1000.0,shopify,7,deny,manual,70.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,l,,black,,fiber,1174,1000.0,shopify,8,deny,manual,45.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,l,,pink,,metal,1175,1000.0,shopify,5,deny,manual,55.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,l,,pink,,resin,1176,1000.0,shopify,6,deny,manual,64.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,l,,pink,,leather,1177,1000.0,shopify,1,deny,manual,66.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,l,,pink,,slag,1178,1000.0,shopify,1,deny,manual,67.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,l,,pink,,fiber,1179,1000.0,shopify,1,deny,manual,68.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,l,,orange,,metal,1180,1000.0,shopify,1,deny,manual,70.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,l,,orange,,resin,1181,1000.0,shopify,1,deny,manual,60.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,l,,orange,,leather,1182,1000.0,shopify,1,deny,manual,44.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,l,,orange,,slag,1183,1000.0,shopify,1,deny,manual,42.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,l,,orange,,fiber,1184,1000.0,shopify,3,deny,manual,42.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,purple,,metal,1185,1000.0,shopify,3,deny,manual,70.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,purple,,resin,1186,1000.0,shopify,3,deny,manual,55.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,purple,,leather,1187,1000.0,shopify,3,deny,manual,56.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,purple,,slag,1188,1000.0,shopify,3,deny,manual,45.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,purple,,fiber,1189,1000.0,shopify,4,deny,manual,40.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,violet,,metal,1190,1000.0,shopify,4,deny,manual,70.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,violet,,resin,1191,1000.0,shopify,5,deny,manual,55.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,violet,,leather,1192,1000.0,shopify,6,deny,manual,56.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,violet,,slag,1193,1000.0,shopify,7,deny,manual,57.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,violet,,fiber,1194,1000.0,shopify,8,deny,manual,58.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,black,,metal,1195,1000.0,shopify,8,deny,manual,59.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,black,,resin,1196,1000.0,shopify,8,deny,manual,66.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,black,,leather,1197,1000.0,shopify,8,deny,manual,44.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,black,,slag,1198,1000.0,shopify,8,deny,manual,50.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,black,,fiber,1199,1000.0,shopify,8,deny,manual,51.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,pink,,metal,1200,1000.0,shopify,8,deny,manual,52.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,pink,,resin,1201,1000.0,shopify,8,deny,manual,70.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,pink,,leather,1202,1000.0,shopify,9,deny,manual,66.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,pink,,slag,1203,1000.0,shopify,9,deny,manual,67.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,pink,,fiber,1204,1000.0,shopify,9,deny,manual,68.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,orange,,metal,1205,1000.0,shopify,9,deny,manual,69.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,orange,,resin,1206,1000.0,shopify,9,deny,manual,62.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,orange,,leather,1207,1000.0,shopify,9,deny,manual,63.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,orange,,slag,1208,1000.0,shopify,9,deny,manual,64.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-6,,,,,,,,xl,,orange,,fiber,1209,1000.0,shopify,9,deny,manual,61.00,85.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-7,Product title acc 3,"<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat.</p>
<p>In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided. But in certain circumstances and owing to the claims of duty or the obligations of business it will frequently occur that pleasures have to be repudiated and annoyances accepted. The wise man therefore always holds in these matters to this principle of selection: he rejects pleasures to secure other greater pleasures, or else he endures pains to avoid worse pains.</p>
[short_description]
<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga.</p>
[/short_description] [product_description]
<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat.</p>
<p>In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided. But in certain circumstances and owing to the claims of duty or the obligations of business it will frequently occur that pleasures have to be repudiated and annoyances accepted. The wise man therefore always holds in these matters to this principle of selection: he rejects pleasures to secure other greater pleasures, or else he endures pains to avoid worse pains.</p>
[/product_description]",Giorgio,acc,"Giorgio, honey",true,Title,Default Title,,,,,501,0.0,shopify,0,deny,manual,19.00,29.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p38_ee799ab0-2cfa-4cf5-a36c-a3f7080d4289.jpg?v=1594332493,1,,false,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-7,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p39_baa0a79f-1f9c-4115-b9b8-e15ed434acfe.jpg?v=1594332493,2,,,,,,,,,,,,,,,,,,,,,
product-title-here-honey-7,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p40_85b6b928-c28d-4d08-922f-47fae6e1a93d.jpg?v=1594332494,3,,,,,,,,,,,,,,,,,,,,,
product-title-here-honey-7,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p41_e56e2ec8-603a-493b-9af7-a25829b57f87.jpg?v=1594332494,4,,,,,,,,,,,,,,,,,,,,,
product-title-here-honey-7,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p42.jpg?v=1594332494,5,,,,,,,,,,,,,,,,,,,,,
product-title-here-honey-8,Product title acc 2,"<p>On the other hand, we denounce with righteous indignation and dislike men who are so beguiled and demoralized by the charms of pleasure of the moment, so blinded by desire, that they cannot foresee the pain and trouble that are bound to ensue; and equal blame belongs to those who fail in their duty through weakness of will, which is the same as saying through shrinking from toil and pain. These cases are perfectly simple and easy to distinguish. In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided. But in certain circumstances and owing to the claims of duty or the obligations of business it will frequently occur that pleasures have to be repudiated and annoyances accepted. The wise man therefore always holds in these matters to this principle of selection: he rejects pleasures to secure other greater pleasures, or else he endures pains to avoid worse pains.</p>
<p>Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat.</p>
[short_description]
<p>On the other hand, we denounce with righteous indignation and dislike men who are so beguiled and demoralized by the charms of pleasure of the moment, so blinded by desire, that they cannot foresee the pain and trouble that are bound to ensue; and equal blame belongs to those who fail in their duty through weakness of will</p>
[/short_description] [product_description]
<p>On the other hand, we denounce with righteous indignation and dislike men who are so beguiled and demoralized by the charms of pleasure of the moment, so blinded by desire, that they cannot foresee the pain and trouble that are bound to ensue; and equal blame belongs to those who fail in their duty through weakness of will, which is the same as saying through shrinking from toil and pain. These cases are perfectly simple and easy to distinguish. In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided. But in certain circumstances and owing to the claims of duty or the obligations of business it will frequently occur that pleasures have to be repudiated and annoyances accepted. The wise man therefore always holds in these matters to this principle of selection: he rejects pleasures to secure other greater pleasures, or else he endures pains to avoid worse pains.</p>
<p>Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat.</p>
[/product_description]",Giorgio,acc,"Giorgio, honey",true,Title,Default Title,,,,,101,0.0,shopify,10,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p37_dcac94e7-64a1-42b5-b014-39d611ad4991.jpg?v=1594332461,1,,false,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p38_a4ddf757-6671-4798-a064-16338c4e22ec.jpg?v=1594332461,2,,,,,,,,,,,,,,,,,,,,,
product-title-here-honey-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p39_0d7016b1-950d-4ea8-a071-ca024d3468ed.jpg?v=1594332461,3,,,,,,,,,,,,,,,,,,,,,
product-title-here-honey-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p40_5df68183-3ac3-4d65-a3be-e28e0ebe2a70.jpg?v=1594332461,4,,,,,,,,,,,,,,,,,,,,,
product-title-here-honey-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p41.jpg?v=1594332461,5,,,,,,,,,,,,,,,,,,,,,
product-title-here-honey-9,Product title acc 1,"<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
[short_description]
<p>Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur.</p>
[/short_description] [product_description]
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
[/product_description]",Giorgio,Acc,"blue, green, honey, l, m, red, s",true,Size,s,Color,red,,,201,0.0,shopify,0,deny,manual,55.00,75.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p36.jpg?v=1594332392,1,,false,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-9,,,,,,,,s,,green,,,202,0.0,shopify,5,deny,manual,55.00,75.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p37.jpg?v=1594332392,2,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-9,,,,,,,,s,,blue,,,203,0.0,shopify,0,deny,manual,55.00,75.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p38.jpg?v=1594332392,3,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-9,,,,,,,,m,,red,,,204,0.0,shopify,6,deny,manual,55.00,75.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p39.jpg?v=1594332392,4,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-9,,,,,,,,m,,green,,,205,0.0,shopify,0,deny,manual,55.00,75.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p40.jpg?v=1594332392,5,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-9,,,,,,,,m,,blue,,,206,0.0,shopify,10,deny,manual,55.00,75.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-9,,,,,,,,l,,red,,,207,0.0,shopify,0,deny,manual,55.00,75.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-9,,,,,,,,l,,green,,,208,0.0,shopify,0,deny,manual,55.00,75.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-honey-9,,,,,,,,l,,blue,,,209,0.0,shopify,1,deny,manual,55.00,75.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-10,Product title pets 10,"<p>I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful. Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure</p>
<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus.</p>
[short_description]
<p>I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness.</p>
[/short_description] [product_description]
<p>I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful. Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure</p>
<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus.</p>
[/product_description] [affiliate_link]https://affiliate-program.amazon.com/[/affiliate_link]",Dior,pets,"Dior, grocery",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,29.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p13.jpg?v=1594331895,1,,false,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-10,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p14.jpg?v=1594331896,2,,,,,,,,,,,,,,,,,,,,,
product-title-here-grocery-10,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p15.jpg?v=1594331896,3,,,,,,,,,,,,,,,,,,,,,
product-title-here-grocery-10,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p16.jpg?v=1594331896,4,,,,,,,,,,,,,,,,,,,,,
product-title-here-grocery-10,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p17.jpg?v=1594331896,5,,,,,,,,,,,,,,,,,,,,,
product-title-here-grocery-2,Product title pets 2,"<p>A long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters, as opposed to using 'Content here, content here', making it look like readable English. Many desktop publishing packages and web page editors now use Lorem Ipsum as their default model text, and a search for 'lorem ipsum' will uncover many web sites still in their infancy. Various versions have evolved over the years, sometimes by accident, sometimes on purpose (injected humour and the like.</p>
<p>Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently with desktop publishing software like Aldus PageMaker including versions of Lorem Ipsum.</p>
<p> </p>",Dior,pets,"gold, gray, magenta, maroon, white",true,Color,white,,,,,1510,0.0,,1,deny,manual,19.00,21.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p14_9b651c62-9235-4be0-8d92-661ecb9eb7dd.jpg?v=1594331917,1,,false,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-2,,,,,,,,gold,,,,,1511,0.0,,0,deny,manual,19.00,21.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p15_7c592069-1319-47fb-b2e0-aee662da46f0.jpg?v=1594331917,2,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-2,,,,,,,,gray,,,,,1512,0.0,,0,deny,manual,19.00,21.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p16_5634a515-a8fc-4282-9ffc-78a383017a35.jpg?v=1594331918,3,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-2,,,,,,,,magenta,,,,,1513,0.0,,0,deny,manual,19.00,21.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p17_76495230-bb90-4292-b5db-ceb11f9d48cc.jpg?v=1594331918,4,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-2,,,,,,,,maroon,,,,,1514,0.0,,0,deny,manual,19.00,21.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p18.jpg?v=1594331918,5,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-3,Product title pets 3,"<p>As opposed to using 'Content here, content here', making it look like readable English. Many desktop publishing packages and web page editors now use Lorem Ipsum as their default model text, and a search for 'lorem ipsum' will uncover many web sites still in their infancy. Various versions have evolved over the years, sometimes by accident, sometimes on purpose (injected humour and the like. It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters</p>
<p>If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text. All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. It uses a dictionary of over 200 Latin words, combined with a handful of model sentence structures, to generate Lorem Ipsum which looks reasonable. The generated Lorem Ipsum is therefore always free from repetition, injected humour, or non-characteristic words etc</p>
[product_video]2df62ekI9UY[/product_video]",Dior,pets,"black, navy, pink, purple, violet",true,Color,navy,,,,,9911,0.0,shopify,1,deny,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p15_711037d0-653c-4579-af7a-3123a7a32261.jpg?v=1594331932,1,,false,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-3,,,,,,,,purple,,,,,9912,0.0,shopify,2,deny,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p16_db0b1df3-8368-4210-9b8e-398a519820d0.jpg?v=1594331932,2,,,,,,,,,,,,,,,,,,,kg,,
product-title-here-grocery-3,,,,,,,,violet,,,,,9913,0.0,shopify,3,deny,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p17_e4019c3a-1b4f-41f1-a7e5-99edabf1a0c6.jpg?v=1594331932,3,,,,,,,,,,,,,,,,,,,kg,,
